OrderID,Units_Sold,MRP,Discount_Applied,Returns,Discount,Revenue,Estimated Cost,Profit,Dim_Date.DateID,Dim_Region.RegionID,Dim_Channel.ChannelID,Dim_Gender.GenderID,Dim_Product.ProductID
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,97
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,164
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,24
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,97
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,164
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,24
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,97
4157,3,6115.92,0,No,0,18347.77,11008.66,7339.11,239,5,2,2,164
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,88
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,116
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,146
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,88
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,116
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,146
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,88
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,116
4181,3,5965.27,0,No,0,17895.81,10737.48,7158.32,82,5,2,3,146
4201,3,6360.66,0,No,0,19081.97,11449.18,7632.79,176,6,2,1,46
4201,3,6360.66,0,No,0,19081.97,11449.18,7632.79,176,6,2,1,133
4201,3,6360.66,0,No,0,19081.97,11449.18,7632.79,176,6,2,1,46
4201,3,6360.66,0,No,0,19081.97,11449.18,7632.79,176,6,2,1,133
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,25
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,45
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,70
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,25
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,45
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,70
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,25
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,45
4215,3,6116.82,0,No,0,18350.45,11927.79,6422.66,166,6,1,2,70
4228,3,5601.92,0,No,0,16805.77,10923.75,5882.02,259,6,2,1,40
4228,3,5601.92,0,No,0,16805.77,10923.75,5882.02,259,6,2,1,72
4228,3,5601.92,0,No,0,16805.77,10923.75,5882.02,259,6,2,1,40
4228,3,5601.92,0,No,0,16805.77,10923.75,5882.02,259,6,2,1,72
4263,3,6360.66,0,No,0,19081.97,11449.18,7632.79,123,5,2,2,89
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,96
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,126
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,217
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,96
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,126
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,217
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,96
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,126
4266,3,5694.08,0,No,0,17082.25,11957.58,5124.68,85,3,1,2,217
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,24
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,97
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,164
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,24
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,97
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,164
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,24
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,97
4374,3,6115.92,0,No,0,18347.77,11008.66,7339.11,16,4,2,3,164
4434,3,6115.92,0,No,0,18347.77,11008.66,7339.11,150,2,1,2,82
4434,3,6115.92,0,No,0,18347.77,11008.66,7339.11,150,2,1,2,195
4434,3,6115.92,0,No,0,18347.77,11008.66,7339.11,150,2,1,2,82
4434,3,6115.92,0,No,0,18347.77,11008.66,7339.11,150,2,1,2,195
4441,3,5734.24,0,No,0,17202.73,10321.64,6881.09,550,6,2,1,79
4441,3,5734.24,0,No,0,17202.73,10321.64,6881.09,550,6,2,1,100
4441,3,5734.24,0,No,0,17202.73,10321.64,6881.09,550,6,2,1,79
4441,3,5734.24,0,No,0,17202.73,10321.64,6881.09,550,6,2,1,100
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,99
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,107
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,138
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,99
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,107
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,138
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,99
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,107
4495,3,5630.09,0,No,0,16890.27,10134.16,6756.11,408,4,1,1,138
2010,1,5694.08,0,No,0,5694.08,3985.86,1708.23,12,4,1,1,13
2010,1,5694.08,0,No,0,5694.08,3985.86,1708.23,12,4,1,1,49
2010,1,5694.08,0,No,0,5694.08,3985.86,1708.23,12,4,1,1,13
2010,1,5694.08,0,No,0,5694.08,3985.86,1708.23,12,4,1,1,49
2136,1,6653.09,0,No,0,6653.09,4324.51,2328.58,84,4,1,1,55
2136,1,6653.09,0,No,0,6653.09,4324.51,2328.58,84,4,1,1,127
2136,1,6653.09,0,No,0,6653.09,4324.51,2328.58,84,4,1,1,55
2136,1,6653.09,0,No,0,6653.09,4324.51,2328.58,84,4,1,1,127
2157,1,5734.24,0,No,0,5734.24,3440.55,2293.7,104,5,1,1,28
2178,1,5965.27,0,No,0,5965.27,3579.16,2386.11,115,1,2,2,34
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,99
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,107
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,138
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,99
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,107
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,138
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,99
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,107
2257,1,5630.09,0,No,0,5630.09,3378.05,2252.04,150,3,1,2,138
2355,1,5694.08,0,No,0,5694.08,3985.86,1708.23,209,1,2,3,13
2355,1,5694.08,0,No,0,5694.08,3985.86,1708.23,209,1,2,3,49
2355,1,5694.08,0,No,0,5694.08,3985.86,1708.23,209,1,2,3,13
2355,1,5694.08,0,No,0,5694.08,3985.86,1708.23,209,1,2,3,49
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,65
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,122
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,172
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,65
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,122
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,172
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,65
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,122
2380,1,6193.44,0,No,0,6193.44,3716.06,2477.38,185,5,2,2,172
2388,1,5938.75,0,No,0,5938.75,3563.25,2375.5,223,1,2,1,42
2388,1,5938.75,0,No,0,5938.75,3563.25,2375.5,223,1,2,1,158
2388,1,5938.75,0,No,0,5938.75,3563.25,2375.5,223,1,2,1,42
2388,1,5938.75,0,No,0,5938.75,3563.25,2375.5,223,1,2,1,158
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,8
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,37
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,157
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,8
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,37
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,157
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,8
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,37
2395,1,5734.24,0,No,0,5734.24,3440.55,2293.7,226,4,1,1,157
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,8
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,37
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,157
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,8
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,37
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,157
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,8
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,37
2408,1,5734.24,0,No,0,5734.24,3440.55,2293.7,232,1,2,2,157
2431,1,6049.73,0,No,0,6049.73,4234.81,1814.92,74,2,1,3,5
2431,1,6049.73,0,No,0,6049.73,4234.81,1814.92,74,2,1,3,183
2431,1,6049.73,0,No,0,6049.73,4234.81,1814.92,74,2,1,3,5
2431,1,6049.73,0,No,0,6049.73,4234.81,1814.92,74,2,1,3,183
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,87
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,139
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,213
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,87
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,139
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,213
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,87
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,139
2443,1,6174.66,0,No,0,6174.66,3704.8,2469.86,246,3,2,3,213
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,1
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,199
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,200
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,1
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,199
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,200
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,1
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,199
2467,1,5601.92,0,No,0,5601.92,3641.25,1960.67,256,3,1,1,200
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,41
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,141
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,180
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,41
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,141
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,180
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,41
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,141
2497,1,6055.87,0,No,0,6055.87,3633.52,2422.35,267,3,1,1,180
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,15
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,16
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,190
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,15
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,16
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,190
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,15
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,16
2514,1,6055.87,0,No,0,6055.87,3633.52,2422.35,272,1,1,1,190
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,19
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,93
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,136
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,19
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,93
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,136
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,19
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,93
2547,1,6179.06,0,No,0,6179.06,3707.44,2471.63,226,6,2,3,136
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,9
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,109
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,178
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,9
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,109
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,178
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,9
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,109
2554,1,6116.82,0,No,0,6116.82,3975.93,2140.89,290,1,2,3,178
2562,1,6653.09,0,No,0,6653.09,4324.51,2328.58,136,3,2,1,55
2562,1,6653.09,0,No,0,6653.09,4324.51,2328.58,136,3,2,1,127
2562,1,6653.09,0,No,0,6653.09,4324.51,2328.58,136,3,2,1,55
2562,1,6653.09,0,No,0,6653.09,4324.51,2328.58,136,3,2,1,127
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,9
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,109
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,178
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,9
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,109
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,178
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,9
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,109
2580,1,6116.82,0,No,0,6116.82,3975.93,2140.89,298,6,2,1,178
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,35
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,142
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,189
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,35
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,142
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,189
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,35
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,142
2601,1,5814.57,0,No,0,5814.57,3488.74,2325.83,302,5,2,3,189
2651,1,6055.87,0,No,0,6055.87,3633.52,2422.35,35,6,1,1,53
2651,1,6055.87,0,No,0,6055.87,3633.52,2422.35,35,6,1,1,137
2651,1,6055.87,0,No,0,6055.87,3633.52,2422.35,35,6,1,1,53
2651,1,6055.87,0,No,0,6055.87,3633.52,2422.35,35,6,1,1,137
2658,1,6156.69,0,No,0,6156.69,4309.69,1847.01,62,5,1,3,108
2658,1,6156.69,0,No,0,6156.69,4309.69,1847.01,62,5,1,3,110
2658,1,6156.69,0,No,0,6156.69,4309.69,1847.01,62,5,1,3,108
2658,1,6156.69,0,No,0,6156.69,4309.69,1847.01,62,5,1,3,110
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,38
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,167
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,184
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,38
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,167
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,184
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,38
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,167
2683,1,6156.69,0,No,0,6156.69,4309.69,1847.01,328,3,1,1,184
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,26
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,54
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,64
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,26
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,54
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,64
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,26
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,54
2754,1,6653.09,0,No,0,6653.09,4324.51,2328.58,345,6,1,1,64
2823,1,6179.06,0,No,0,6179.06,3707.44,2471.63,362,3,2,2,60
2823,1,6179.06,0,No,0,6179.06,3707.44,2471.63,362,3,2,2,120
2823,1,6179.06,0,No,0,6179.06,3707.44,2471.63,362,3,2,2,60
2823,1,6179.06,0,No,0,6179.06,3707.44,2471.63,362,3,2,2,120
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,58
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,140
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,174
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,58
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,140
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,174
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,58
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,140
2870,1,5858.77,0,No,0,5858.77,3808.2,2050.57,377,5,2,1,174
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,9
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,109
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,178
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,9
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,109
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,178
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,9
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,109
2871,1,6116.82,0,No,0,6116.82,3975.93,2140.89,367,1,2,2,178
2917,1,6193.44,0,No,0,6193.44,3716.06,2477.38,136,1,2,2,47
2938,1,6193.44,0,No,0,6193.44,3716.06,2477.38,393,5,1,1,95
2938,1,6193.44,0,No,0,6193.44,3716.06,2477.38,393,5,1,1,162
2938,1,6193.44,0,No,0,6193.44,3716.06,2477.38,393,5,1,1,95
2938,1,6193.44,0,No,0,6193.44,3716.06,2477.38,393,5,1,1,162
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,19
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,93
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,136
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,19
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,93
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,136
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,19
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,93
2989,1,6179.06,0,No,0,6179.06,3707.44,2471.63,402,1,1,2,136
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,88
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,116
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,146
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,88
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,116
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,146
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,88
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,116
3078,1,5965.27,0,No,0,5965.27,3579.16,2386.11,87,5,1,2,146
3114,1,6360.66,0,No,0,6360.66,3816.39,2544.26,233,1,2,3,46
3114,1,6360.66,0,No,0,6360.66,3816.39,2544.26,233,1,2,3,133
3114,1,6360.66,0,No,0,6360.66,3816.39,2544.26,233,1,2,3,46
3114,1,6360.66,0,No,0,6360.66,3816.39,2544.26,233,1,2,3,133
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,8
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,37
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,157
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,8
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,37
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,157
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,8
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,37
3146,1,5734.24,0,No,0,5734.24,3440.55,2293.7,178,2,2,3,157
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,88
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,116
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,146
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,88
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,116
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,146
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,88
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,116
3192,1,5965.27,0,No,0,5965.27,3579.16,2386.11,313,4,1,1,146
3195,1,6049.73,0,No,0,6049.73,4234.81,1814.92,228,5,2,2,6
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,65
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,122
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,172
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,65
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,122
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,172
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,65
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,122
3233,1,6193.44,0,No,0,6193.44,3716.06,2477.38,62,2,2,2,172
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,50
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,91
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,151
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,50
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,91
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,151
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,50
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,91
3249,1,6049.73,0,No,0,6049.73,4234.81,1814.92,249,1,1,1,151
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,68
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,78
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,143
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,68
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,78
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,143
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,68
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,78
3312,1,6115.92,0,No,0,6115.92,3669.55,2446.37,238,4,2,3,143
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,25
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,45
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,70
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,25
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,45
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,70
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,25
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,45
3371,1,6116.82,0,No,0,6116.82,3975.93,2140.89,62,5,2,2,70
3381,1,6653.09,0,No,0,6653.09,4324.51,2328.58,301,3,2,2,112
3394,1,6156.69,0,No,0,6156.69,4309.69,1847.01,53,2,1,1,38
3394,1,6156.69,0,No,0,6156.69,4309.69,1847.01,53,2,1,1,167
3394,1,6156.69,0,No,0,6156.69,4309.69,1847.01,53,2,1,1,184
